Pl 1 hand,Pl 2 hand,Round,Surface,Best of,Final TB?,Year,tournament_level,p1_previous_matches,p2_previous_matches,experience_diff,p1_previous_win_rate,p2_previous_win_rate,win_rate_diff,p1_surface_matches,p2_surface_matches,surface_experience_diff,p1_surface_win_rate,p2_surface_win_rate,surface_win_rate_diff,target
R,R,R16,Hard,3,1,2023,ATP 500,110,35,75,0.6272727272727273,0.5142857142857142,0.11298701298701308,82,26,56,0.6463414634146342,0.5,0.14634146341463417,0
R,R,R16,Hard,3,1,2023,ATP 500,14,11,3,0.2857142857142857,0.18181818181818182,0.10389610389610388,10,8,2,0.3,0.25,0.04999999999999999,1
R,R,R16,Hard,3,1,2023,ATP 500,68,73,-5,0.6323529411764706,0.6575342465753424,-0.025181305398871867,40,47,-7,0.6,0.6595744680851063,-0.05957446808510636,0
R,R,R32,Hard,3,1,2023,ATP 500,62,24,38,0.6129032258064516,0.5,0.11290322580645162,50,15,35,0.64,0.6,0.040000000000000036,0
R,R,R32,Hard,3,1,2023,ATP 500,27,14,13,0.48148148148148145,0.6428571428571429,-0.16137566137566145,18,7,11,0.3888888888888889,0.42857142857142855,-0.03968253968253965,1
L,R,R16,Hard,3,1,2023,ATP 500,8,12,-4,0.5,0.8333333333333334,-0.33333333333333337,6,10,-4,0.5,0.8,-0.30000000000000004,1
R,R,R16,Hard,3,1,2023,ATP 500,74,51,23,0.6756756756756757,0.5098039215686274,0.16587175410704824,64,32,32,0.6875,0.46875,0.21875,1
R,R,R16,Clay,3,1,2023,ATP 250,7,10,-3,0.0,0.3,-0.3,4,3,1,0.0,0.3333333333333333,-0.3333333333333333,0
R,R,R16,Clay,3,1,2023,ATP 250,36,3,33,0.6111111111111112,0.0,0.6111111111111112,15,2,13,0.6666666666666666,0.0,0.6666666666666666,0
R,R,QF,Hard,3,1,2023,ATP 500,15,74,-59,0.3333333333333333,0.6621621621621622,-0.32882882882882886,11,48,-37,0.36363636363636365,0.6666666666666666,-0.303030303030303,0
R,R,QF,Clay,3,1,2023,ATP 250,2,11,-9,1.0,0.36363636363636365,0.6363636363636364,1,4,-3,1.0,0.5,0.5,1
R,R,QF,Clay,3,1,2023,ATP 250,53,4,49,0.7169811320754716,0.0,0.7169811320754716,20,2,18,0.75,0.0,0.75,1
R,L,QF,Hard,3,1,2023,ATP 250,30,18,12,0.5666666666666667,0.3333333333333333,0.23333333333333334,25,16,9,0.52,0.3125,0.20750000000000002,1
R,R,QF,Hard,3,1,2023,ATP 500,37,75,-38,0.5135135135135135,0.68,-0.16648648648648656,24,65,-41,0.625,0.6923076923076923,-0.06730769230769229,0
L,R,QF,Hard,3,1,2023,ATP 500,9,27,-18,0.5555555555555556,0.6666666666666666,-0.11111111111111105,7,17,-10,0.5714285714285714,0.5294117647058824,0.04201680672268904,0
R,R,QF,Hard,3,1,2023,ATP 500,36,25,11,0.5277777777777778,0.52,0.007777777777777772,27,16,11,0.5185185185185185,0.625,-0.10648148148148151,1
R,R,SF,Hard,3,1,2023,ATP 500,37,76,-39,0.5405405405405406,0.6842105263157895,-0.14366998577524892,28,66,-38,0.5357142857142857,0.696969696969697,-0.16125541125541132,0
R,R,SF,Hard,3,1,2023,ATP 500,75,28,47,0.6666666666666666,0.6785714285714286,-0.011904761904761973,49,18,31,0.673469387755102,0.5555555555555556,0.11791383219954643,1
R,R,F,Hard,3,1,2023,ATP 500,76,77,-1,0.6710526315789473,0.6883116883116883,-0.017259056732740974,50,67,-17,0.68,0.7014925373134329,-0.021492537313432813,0
R,L,F,Hard,3,1,2023,Challenger,7,0,7,0.5714285714285714,0.5,0.0714285714285714,6,0,6,0.5,0.5,0.0,1
L,R,R32,Clay,3,1,2023,ATP 500,2,37,-35,0.0,0.5945945945945946,-0.5945945945945946,1,16,-15,0.0,0.625,-0.625,1
R,L,R32,Hard,3,1,2023,ATP 250,4,1,3,0.5,0.0,0.5,4,1,3,0.5,0.0,0.5,1
R,R,R32,Clay,3,1,2023,ATP 500,24,5,19,0.625,0.4,0.22499999999999998,12,1,11,0.75,1.0,-0.25,0
R,L,R16,Hard,3,1,2023,ATP 250,78,0,78,0.6923076923076923,0.5,0.1923076923076923,68,0,68,0.7058823529411765,0.5,0.20588235294117652,1
R,R,R32,Clay,3,1,2023,ATP 500,0,54,-54,0.5,0.7222222222222222,-0.2222222222222222,0,21,-21,0.5,0.7619047619047619,-0.26190476190476186,0
R,L,R32,Clay,3,1,2023,ATP 500,23,0,23,0.4782608695652174,0.5,-0.021739130434782594,17,0,17,0.6470588235294118,0.5,0.1470588235294118,1
R,R,QF,Hard,3,1,2023,ATP 250,1,79,-78,1.0,0.6962025316455697,0.30379746835443033,1,69,-68,1.0,0.7101449275362319,0.28985507246376807,0
R,R,R16,Hard,3,1,2023,ATP 250,111,1,110,0.6216216216216216,0.0,0.6216216216216216,83,1,82,0.6385542168674698,0.0,0.6385542168674698,1
R,R,R16,Clay,3,1,2023,ATP 500,11,6,5,0.36363636363636365,0.5,-0.13636363636363635,3,2,1,0.3333333333333333,1.0,-0.6666666666666667,0
R,R,SF,Hard,3,1,2023,ATP 250,38,80,-42,0.5,0.7,-0.19999999999999996,25,70,-45,0.6,0.7142857142857143,-0.11428571428571432,0
R,R,SF,Hard,3,1,2023,ATP 250,8,32,-24,0.5,0.59375,-0.09375,5,20,-15,0.6,0.55,0.04999999999999993,0
R,R,SF,Clay,3,1,2023,ATP 500,7,55,-48,0.5714285714285714,0.7272727272727273,-0.1558441558441559,3,22,-19,1.0,0.7727272727272727,0.2272727272727273,0
R,R,QF,Clay,3,1,2023,ATP 500,8,24,-16,0.5,0.5,0.0,4,18,-14,0.75,0.6666666666666666,0.08333333333333337,1
R,R,F,Hard,3,1,2023,ATP 250,33,81,-48,0.6060606060606061,0.7037037037037037,-0.09764309764309764,21,71,-50,0.5714285714285714,0.7183098591549296,-0.14688128772635822,0
R,R,QF,Hard,3,1,2023,ATP 250,112,8,104,0.625,0.5,0.125,84,5,79,0.6428571428571429,0.4,0.24285714285714288,1
R,R,SF,Hard,3,1,2023,ATP 250,26,113,-87,0.2692307692307692,0.6283185840707964,-0.3590878148400272,18,85,-67,0.2777777777777778,0.6470588235294118,-0.369281045751634,0
R,R,F,Hard,3,1,2023,ATP 250,114,5,109,0.631578947368421,0.8,-0.16842105263157903,86,5,81,0.6511627906976745,0.8,-0.14883720930232558,1
R,L,R32,Hard,3,1,2023,ATP 500,2,13,-11,0.0,0.3076923076923077,-0.3076923076923077,1,9,-8,0.0,0.4444444444444444,-0.4444444444444444,0
R,R,R32,Hard,3,1,2023,ATP 500,25,1,24,0.36,1.0,-0.64,13,0,13,0.23076923076923078,0.5,-0.2692307692307692,1
R,R,R32,Hard,3,1,2023,ATP 500,0,115,-115,0.5,0.6347826086956522,-0.13478260869565217,0,87,-87,0.5,0.6551724137931034,-0.15517241379310343,0
R,R,R32,Hard,3,1,2023,ATP 500,1,82,-81,0.0,0.7073170731707317,-0.7073170731707317,0,72,-72,0.5,0.7222222222222222,-0.2222222222222222,0
R,R,R16,Hard,3,1,2023,ATP 500,9,52,-43,0.4444444444444444,0.5,-0.05555555555555558,6,33,-27,0.3333333333333333,0.45454545454545453,-0.12121212121212122,0
R,R,R16,Hard,3,1,2023,ATP 500,67,29,38,0.8507462686567164,0.6551724137931034,0.195573854863613,46,19,27,0.8695652173913043,0.5263157894736842,0.34324942791762014,1
R,R,R16,Hard,3,1,2023,ATP 500,27,83,-56,0.25925925925925924,0.7108433734939759,-0.4515841142347166,19,73,-54,0.2631578947368421,0.726027397260274,-0.4628695025234319,0
R,R,R16,Hard,3,1,2023,ATP 500,26,63,-37,0.38461538461538464,0.6031746031746031,-0.2185592185592185,14,51,-37,0.2857142857142857,0.6274509803921569,-0.34173669467787116,0
R,R,R16,Hard,3,1,2023,ATP 500,116,2,114,0.6379310344827587,0.0,0.6379310344827587,88,1,87,0.6590909090909091,0.0,0.6590909090909091,1
R,R,QF,Hard,3,1,2023,ATP 500,20,8,12,0.6,0.25,0.35,14,7,7,0.7142857142857143,0.2857142857142857,0.4285714285714286,1
R,R,QF,Hard,3,1,2023,ATP 500,6,84,-78,0.5,0.7142857142857143,-0.2142857142857143,5,74,-69,0.6,0.7297297297297297,-0.12972972972972974,0
R,R,QF,Hard,3,1,2023,ATP 500,68,117,-49,0.8529411764705882,0.6410256410256411,0.21191553544494712,47,89,-42,0.8723404255319149,0.6629213483146067,0.20941907721730824,1
R,R,R16,Clay,3,1,2023,ATP 250,2,12,-10,0.5,0.3333333333333333,0.16666666666666669,0,5,-5,0.5,0.4,0.09999999999999998,1
R,R,SF,Hard,3,1,2023,ATP 500,69,85,-16,0.855072463768116,0.7176470588235294,0.13742540494458655,48,75,-27,0.875,0.7333333333333333,0.14166666666666672,0
R,R,F,Hard,3,1,2023,ATP 500,21,26,-5,0.6190476190476191,0.5,0.11904761904761907,15,17,-2,0.7333333333333333,0.5882352941176471,0.1450980392156862,0
R,R,F,Hard,3,1,2023,ATP 500,64,86,-22,0.609375,0.7209302325581395,-0.11155523255813948,52,76,-24,0.6346153846153846,0.7368421052631579,-0.10222672064777327,0
R,R,R128,Hard,3,1,2023,Masters 1000,1,8,-7,1.0,0.0,1.0,1,3,-2,1.0,0.0,1.0,1
R,R,R128,Hard,3,1,2023,Masters 1000,3,18,-15,0.3333333333333333,0.2777777777777778,0.055555555555555525,1,12,-11,0.0,0.4166666666666667,-0.4166666666666667,0
R,R,R64,Hard,3,1,2023,Masters 1000,69,5,64,0.6231884057971014,0.2,0.42318840579710143,41,4,37,0.5853658536585366,0.25,0.33536585365853655,0
R,R,R64,Hard,3,1,2023,Masters 1000,24,17,7,0.4166666666666667,0.4117647058823529,0.004901960784313764,20,12,8,0.5,0.4166666666666667,0.08333333333333331,0
R,L,R64,Hard,3,1,2023,Masters 1000,11,14,-3,0.2727272727272727,0.42857142857142855,-0.15584415584415584,4,14,-10,0.0,0.42857142857142855,-0.42857142857142855,1
R,R,R64,Hard,3,1,2023,Masters 1000,14,87,-73,0.2857142857142857,0.7241379310344828,-0.43842364532019706,10,77,-67,0.4,0.7402597402597403,-0.34025974025974026,0
R,R,R64,Hard,3,1,2023,Masters 1000,53,3,50,0.5094339622641509,0.6666666666666666,-0.1572327044025157,34,3,31,0.47058823529411764,0.6666666666666666,-0.196078431372549,0
R,R,R128,Hard,3,1,2023,Masters 1000,3,34,-31,0.6666666666666666,0.5882352941176471,0.07843137254901955,2,22,-20,0.5,0.5454545454545454,-0.045454545454545414,0
R,R,R64,Hard,3,1,2023,Masters 1000,61,19,42,0.6065573770491803,0.3157894736842105,0.2907679033649698,37,13,24,0.5135135135135135,0.46153846153846156,0.05197505197505192,1
R,R,R64,Hard,3,1,2023,Masters 1000,56,8,48,0.7321428571428571,0.625,0.1071428571428571,31,7,24,0.7419354838709677,0.5714285714285714,0.17050691244239635,1
R,R,R64,Hard,3,1,2023,Masters 1000,13,9,4,0.7692307692307693,0.2222222222222222,0.5470085470085471,11,8,3,0.7272727272727273,0.25,0.4772727272727273,1
R,R,R64,Hard,3,1,2023,Masters 1000,118,6,112,0.635593220338983,0.5,0.13559322033898302,90,6,84,0.6555555555555556,0.5,0.15555555555555556,1
R,R,R64,Hard,3,1,2023,Masters 1000,77,12,65,0.6623376623376623,0.16666666666666666,0.4956709956709957,51,9,42,0.6666666666666666,0.2222222222222222,0.4444444444444444,1
R,R,R64,Hard,3,1,2023,Masters 1000,9,65,-56,0.4444444444444444,0.6,-0.15555555555555556,6,53,-47,0.5,0.6226415094339622,-0.12264150943396224,0
R,L,R64,Hard,3,1,2023,Masters 1000,25,19,6,0.6,0.3157894736842105,0.28421052631578947,12,17,-5,0.5,0.29411764705882354,0.20588235294117646,0
R,R,R64,Hard,3,1,2023,Masters 1000,8,15,-7,0.125,0.4,-0.275,7,13,-6,0.14285714285714285,0.46153846153846156,-0.3186813186813187,0
R,L,R32,Hard,3,1,2023,Masters 1000,78,20,58,0.6666666666666666,0.35,0.31666666666666665,52,18,34,0.6730769230769231,0.3333333333333333,0.3397435897435898,1
R,R,R32,Hard,3,1,2023,Masters 1000,62,12,50,0.6129032258064516,0.3333333333333333,0.2795698924731183,38,5,33,0.5263157894736842,0.2,0.32631578947368417,0
R,R,R32,Hard,3,1,2023,Masters 1000,18,33,-15,0.4444444444444444,0.7272727272727273,-0.2828282828282829,13,18,-5,0.46153846153846156,0.7777777777777778,-0.3162393162393162,0
R,R,R32,Hard,3,1,2023,Masters 1000,4,88,-84,0.75,0.7272727272727273,0.022727272727272707,4,78,-74,0.75,0.7435897435897436,0.0064102564102563875,0
R,R,R32,Hard,3,1,2023,Masters 1000,16,14,2,0.3125,0.7857142857142857,-0.4732142857142857,12,12,0,0.3333333333333333,0.75,-0.4166666666666667,1
L,R,R32,Hard,3,1,2023,Masters 1000,3,66,-63,0.3333333333333333,0.6060606060606061,-0.27272727272727276,2,54,-52,0.5,0.6296296296296297,-0.12962962962962965,0
R,R,R32,Hard,3,1,2023,Masters 1000,119,22,97,0.6386554621848739,0.5909090909090909,0.04774637127578296,91,16,75,0.6593406593406593,0.6875,-0.02815934065934067,0
R,R,R32,Hard,3,1,2023,Masters 1000,30,57,-27,0.6333333333333333,0.7368421052631579,-0.10350877192982455,20,32,-12,0.5,0.75,-0.25,0
R,R,R16,Hard,3,1,2023,Masters 1000,23,39,-16,0.6086956521739131,0.48717948717948717,0.12151616499442591,17,26,-9,0.7058823529411765,0.5769230769230769,0.12895927601809964,0
R,R,QF,Hard,3,1,2023,Masters 1000,40,58,-18,0.5,0.7413793103448276,-0.24137931034482762,27,33,-6,0.5925925925925926,0.7575757575757576,-0.164983164983165,0
R,R,R16,Hard,3,1,2023,Masters 1000,34,89,-55,0.7352941176470589,0.7303370786516854,0.004957038995373475,19,79,-60,0.7894736842105263,0.7468354430379747,0.04263824117255166,0
R,R,SF,Hard,3,1,2023,Masters 1000,16,90,-74,0.4375,0.7333333333333333,-0.2958333333333333,14,80,-66,0.5,0.75,-0.25,0
R,R,SF,Hard,3,1,2023,Masters 1000,79,59,20,0.6708860759493671,0.7457627118644068,-0.07487663591503968,53,34,19,0.6792452830188679,0.7647058823529411,-0.08546059933407324,0
R,R,F,Hard,3,1,2023,Masters 1000,60,91,-31,0.75,0.7362637362637363,0.013736263736263687,35,81,-46,0.7714285714285715,0.7530864197530864,0.01834215167548503,1
R,R,R128,Hard,3,1,2023,Masters 1000,10,4,6,0.4,0.25,0.15000000000000002,7,2,5,0.42857142857142855,0.0,0.42857142857142855,1
R,R,R128,Hard,3,1,2023,Masters 1000,9,1,8,0.5555555555555556,1.0,-0.4444444444444444,8,1,7,0.5,1.0,-0.5,1
R,R,R64,Hard,3,1,2023,Masters 1000,25,19,6,0.4,0.42105263157894735,-0.021052631578947323,21,14,7,0.47619047619047616,0.42857142857142855,0.047619047619047616,0
R,R,R64,Hard,3,1,2023,Masters 1000,80,9,71,0.6625,0.4444444444444444,0.21805555555555556,54,5,49,0.6666666666666666,0.6,0.06666666666666665,1
R,R,R64,Hard,3,1,2023,Masters 1000,38,7,31,0.5263157894736842,0.14285714285714285,0.38345864661654133,29,7,22,0.5172413793103449,0.14285714285714285,0.374384236453202,1
R,R,R64,Hard,3,1,2023,Masters 1000,63,5,58,0.6031746031746031,0.6,0.0031746031746031633,39,5,34,0.5128205128205128,0.6,-0.0871794871794872,1
R,R,R64,Hard,3,1,2023,Masters 1000,15,27,-12,0.26666666666666666,0.37037037037037035,-0.10370370370370369,11,15,-4,0.36363636363636365,0.26666666666666666,0.09696969696969698,0
L,L,R64,Hard,3,1,2023,Masters 1000,4,21,-17,0.5,0.3333333333333333,0.16666666666666669,4,19,-15,0.5,0.3157894736842105,0.1842105263157895,0
R,R,R64,Hard,3,1,2023,Masters 1000,92,8,84,0.7282608695652174,0.25,0.4782608695652174,82,4,78,0.7439024390243902,0.5,0.24390243902439024,1
R,R,R64,Hard,3,1,2023,Masters 1000,120,10,110,0.6333333333333333,0.6,0.033333333333333326,92,9,83,0.6521739130434783,0.5555555555555556,0.09661835748792269,1
R,R,R64,Hard,3,1,2023,Masters 1000,26,11,15,0.5769230769230769,0.45454545454545453,0.12237762237762234,13,8,5,0.46153846153846156,0.5,-0.038461538461538436,0
R,R,R64,Hard,3,1,2023,Masters 1000,3,27,-24,0.3333333333333333,0.5185185185185185,-0.18518518518518517,3,18,-15,0.3333333333333333,0.6111111111111112,-0.27777777777777785,1
R,R,R32,Hard,3,1,2023,Masters 1000,5,61,-56,0.0,0.7540983606557377,-0.7540983606557377,2,36,-34,0.0,0.7777777777777778,-0.7777777777777778,0
R,R,R32,Hard,3,1,2023,Masters 1000,39,81,-42,0.5384615384615384,0.6666666666666666,-0.1282051282051282,30,55,-25,0.5333333333333333,0.6727272727272727,-0.1393939393939394,0
L,R,R32,Hard,3,1,2023,Masters 1000,27,31,-4,0.5185185185185185,0.5806451612903226,-0.06212664277180413,23,26,-3,0.5652173913043478,0.5384615384615384,0.026755852842809347,0
R,R,R32,Hard,3,1,2023,Masters 1000,67,17,50,0.6119402985074627,0.4117647058823529,0.20017559262510976,55,11,44,0.6363636363636364,0.36363636363636365,0.2727272727272727,1
R,R,R32,Hard,3,1,2023,Masters 1000,64,54,10,0.609375,0.5,0.109375,40,35,5,0.525,0.45714285714285713,0.0678571428571429,0
R,R,R32,Hard,3,1,2023,Masters 1000,12,19,-7,0.5,0.5263157894736842,-0.02631578947368418,9,18,-9,0.5555555555555556,0.5555555555555556,0.0,0
R,L,R32,Hard,3,1,2023,Masters 1000,121,22,99,0.6363636363636364,0.36363636363636365,0.2727272727272727,93,20,73,0.6559139784946236,0.35,0.30591397849462365,0
R,R,R16,Hard,3,1,2023,Masters 1000,68,82,-14,0.6176470588235294,0.6707317073170732,-0.05308464849354377,56,56,0,0.6428571428571429,0.6785714285714286,-0.0357142857142857,0
R,R,R16,Hard,3,1,2023,Masters 1000,20,55,-35,0.45,0.509090909090909,-0.05909090909090903,15,36,-21,0.4666666666666667,0.4722222222222222,-0.005555555555555536,1
R,R,R16,Hard,3,1,2023,Masters 1000,20,70,-50,0.55,0.6142857142857143,-0.06428571428571428,19,42,-23,0.5789473684210527,0.5714285714285714,0.007518796992481258,1
R,R,R16,Hard,3,1,2023,Masters 1000,32,15,17,0.59375,0.7333333333333333,-0.13958333333333328,27,13,14,0.5555555555555556,0.6923076923076923,-0.1367521367521367,1
R,R,R16,Hard,3,1,2023,Masters 1000,24,62,-38,0.5833333333333334,0.7580645161290323,-0.17473118279569888,18,37,-19,0.6666666666666666,0.7837837837837838,-0.11711711711711714,0
R,R,QF,Hard,3,1,2023,Masters 1000,21,13,8,0.5714285714285714,0.3076923076923077,0.2637362637362637,20,7,13,0.6,0.2857142857142857,0.3142857142857143,1
R,R,QF,Hard,3,1,2023,Masters 1000,33,63,-30,0.6060606060606061,0.7619047619047619,-0.15584415584415579,28,38,-10,0.5714285714285714,0.7894736842105263,-0.21804511278195493,0
R,R,QF,Hard,3,1,2023,Masters 1000,3,93,-90,0.0,0.7311827956989247,-0.7311827956989247,2,83,-81,0.0,0.7469879518072289,-0.7469879518072289,0
R,R,QF,Hard,3,1,2023,Masters 1000,21,83,-62,0.47619047619047616,0.6746987951807228,-0.19850831899024668,16,57,-41,0.5,0.6842105263157895,-0.1842105263157895,0
R,R,SF,Hard,3,1,2023,Masters 1000,84,64,20,0.6785714285714286,0.765625,-0.0870535714285714,58,39,19,0.6896551724137931,0.7948717948717948,-0.10521662245800167,1
R,R,SF,Hard,3,1,2023,Masters 1000,94,22,72,0.7340425531914894,0.5909090909090909,0.14313346228239843,84,21,63,0.75,0.6190476190476191,0.13095238095238093,1
R,R,F,Hard,3,1,2023,Masters 1000,95,85,10,0.7368421052631579,0.6823529411764706,0.05448916408668725,85,59,26,0.7529411764705882,0.6949152542372882,0.058025922233300053,1
R,R,R32,Clay,3,1,2023,ATP 250,0,7,-7,0.5,0.42857142857142855,0.07142857142857145,0,0,0,0.5,0.5,0.0,0
R,R,R32,Clay,3,1,2023,ATP 250,1,38,-37,0.0,0.5789473684210527,-0.5789473684210527,1,17,-16,0.0,0.5882352941176471,-0.5882352941176471,0
R,R,R16,Clay,3,1,2023,ATP 250,3,122,-119,1.0,0.6311475409836066,0.3688524590163934,2,17,-15,1.0,0.5294117647058824,0.47058823529411764,1
R,R,R16,Clay,3,1,2023,ATP 250,2,56,-54,0.5,0.5,0.0,0,14,-14,0.5,0.5714285714285714,-0.0714285714285714,1
L,R,R16,Clay,3,1,2023,ATP 250,5,39,-34,0.4,0.5897435897435898,-0.18974358974358974,0,18,-18,0.5,0.6111111111111112,-0.11111111111111116,0
R,L,R16,Clay,3,1,2023,ATP 250,24,10,14,0.5,0.5,0.0,5,2,3,0.6,0.5,0.09999999999999998,0
R,R,R64,Clay,3,1,2023,Masters 1000,9,7,2,0.5555555555555556,0.42857142857142855,0.12698412698412703,5,1,4,0.8,0.0,0.8,1
R,R,R64,Clay,3,1,2023,Masters 1000,10,123,-113,0.4,0.6260162601626016,-0.22601626016260157,3,18,-15,0.3333333333333333,0.5,-0.16666666666666669,0
L,R,SF,Clay,3,1,2023,ATP 250,11,17,-6,0.5454545454545454,0.4117647058823529,0.1336898395721925,3,1,2,0.6666666666666666,0.0,0.6666666666666666,0
R,R,F,Clay,3,1,2023,ATP 250,9,0,9,0.2222222222222222,0.5,-0.2777777777777778,4,0,4,0.0,0.5,-0.5,1
R,R,R64,Clay,3,1,2023,Masters 1000,40,13,27,0.6,0.15384615384615385,0.4461538461538461,19,2,17,0.631578947368421,0.0,0.631578947368421,1
R,L,R64,Clay,3,1,2023,Masters 1000,14,23,-9,0.2857142857142857,0.4782608695652174,-0.1925465838509317,6,6,0,0.3333333333333333,0.3333333333333333,0.0,1
R,L,R64,Clay,3,1,2023,Masters 1000,8,8,0,0.125,0.25,-0.125,0,6,-6,0.5,0.3333333333333333,0.16666666666666669,1
R,R,R64,Clay,3,1,2023,Masters 1000,28,40,-12,0.5,0.65,-0.15000000000000002,2,9,-7,0.0,0.5555555555555556,-0.5555555555555556,0
R,R,R64,Clay,3,1,2023,Masters 1000,26,10,16,0.38461538461538464,0.4,-0.015384615384615385,3,2,1,0.0,0.5,-0.5,1
R,R,R64,Clay,3,1,2023,Masters 1000,17,31,-14,0.35294117647058826,0.6129032258064516,-0.25996204933586337,2,10,-8,0.5,0.9,-0.4,1
R,R,R64,Clay,3,1,2023,Masters 1000,57,10,47,0.49122807017543857,0.4,0.09122807017543855,15,1,14,0.5333333333333333,1.0,-0.4666666666666667,1
R,R,R64,Clay,3,1,2023,Masters 1000,13,22,-9,0.46153846153846156,0.45454545454545453,0.006993006993007034,2,5,-3,0.5,0.4,0.09999999999999998,1
R,R,R64,Clay,3,1,2023,Masters 1000,27,18,9,0.5555555555555556,0.3888888888888889,0.16666666666666669,13,6,7,0.6923076923076923,0.5,0.1923076923076923,1
R,L,R32,Clay,3,1,2023,Masters 1000,124,5,119,0.6290322580645161,0.2,0.4290322580645161,19,0,19,0.5263157894736842,0.5,0.02631578947368418,1
R,R,R64,Clay,3,1,2023,Masters 1000,28,23,5,0.39285714285714285,0.5652173913043478,-0.17236024844720493,9,1,8,0.5555555555555556,0.0,0.5555555555555556,0
R,R,R32,Clay,3,1,2023,Masters 1000,58,65,-7,0.5,0.6,-0.09999999999999998,16,24,-8,0.5625,0.75,-0.1875,0
R,R,R32,Clay,3,1,2023,Masters 1000,96,13,83,0.7395833333333334,0.3076923076923077,0.43189102564102566,4,1,3,0.5,0.0,0.5,1
R,R,R32,Clay,3,1,2023,Masters 1000,20,86,-66,0.3,0.6744186046511628,-0.3744186046511628,5,19,-14,0.0,0.6842105263157895,-0.6842105263157895,0
R,R,R32,Clay,3,1,2023,Masters 1000,2,28,-26,0.5,0.5714285714285714,-0.0714285714285714,0,14,-14,0.5,0.7142857142857143,-0.2142857142857143,0
R,R,R32,Clay,3,1,2023,Masters 1000,27,35,-8,0.4074074074074074,0.7142857142857143,-0.3068783068783069,4,14,-10,0.25,0.7142857142857143,-0.4642857142857143,0
R,R,R32,Clay,3,1,2023,Masters 1000,28,9,19,0.5,0.2222222222222222,0.2777777777777778,4,1,3,0.0,1.0,-1.0,0
R,R,R16,Clay,3,1,2023,Masters 1000,71,10,61,0.6056338028169014,0.6,0.005633802816901401,25,6,19,0.76,0.8333333333333334,-0.07333333333333336,1
R,R,R16,Clay,3,1,2023,Masters 1000,36,97,-61,0.7222222222222222,0.7422680412371134,-0.02004581901489122,15,5,10,0.7333333333333333,0.6,0.1333333333333333,0
R,R,R16,Clay,3,1,2023,Masters 1000,125,87,38,0.632,0.6781609195402298,-0.04616091954022983,20,20,0,0.55,0.7,-0.1499999999999999,0
R,R,R16,Clay,3,1,2023,Masters 1000,70,29,41,0.8428571428571429,0.5862068965517241,0.25665024630541877,15,15,0,0.7333333333333333,0.7333333333333333,0.0,0
R,R,QF,Clay,3,1,2023,Masters 1000,72,34,38,0.6111111111111112,0.5882352941176471,0.022875816993464082,26,1,25,0.7692307692307693,1.0,-0.23076923076923073,0
R,R,QF,Clay,3,1,2023,Masters 1000,16,98,-82,0.6875,0.7448979591836735,-0.05739795918367352,2,6,-4,1.0,0.6666666666666666,0.33333333333333337,1
R,R,QF,Clay,3,1,2023,Masters 1000,30,88,-58,0.6,0.6818181818181818,-0.08181818181818179,16,21,-5,0.75,0.7142857142857143,0.0357142857142857,0
R,R,SF,Clay,3,1,2023,Masters 1000,89,17,72,0.6853932584269663,0.7058823529411765,-0.020489094514210215,22,3,19,0.7272727272727273,1.0,-0.2727272727272727,0
R,R,SF,Clay,3,1,2023,Masters 1000,35,69,-34,0.6,0.6086956521739131,-0.008695652173913104,2,11,-9,1.0,0.5454545454545454,0.4545454545454546,0
R,R,F,Clay,3,1,2023,Masters 1000,18,70,-52,0.7222222222222222,0.6142857142857143,0.10793650793650789,4,12,-8,1.0,0.5833333333333334,0.41666666666666663,0
R,R,R64,Clay,3,1,2023,ATP 500,23,28,-5,0.43478260869565216,0.25,0.18478260869565216,6,4,2,0.3333333333333333,0.25,0.08333333333333331,1
R,R,R64,Clay,3,1,2023,ATP 500,4,4,0,0.5,0.0,0.5,1,1,0,1.0,0.0,1.0,1
R,R,R32,Clay,3,1,2023,ATP 500,4,28,-24,1.0,0.39285714285714285,0.6071428571428572,3,5,-2,1.0,0.2,0.8,0
L,R,R64,Clay,3,1,2023,ATP 500,14,12,2,0.35714285714285715,0.3333333333333333,0.023809523809523836,2,3,-1,0.0,0.3333333333333333,-0.3333333333333333,0
R,R,R64,Clay,3,1,2023,ATP 500,2,21,-19,1.0,0.2857142857142857,0.7142857142857143,0,6,-6,0.5,0.0,0.5,0
R,R,R32,Clay,3,1,2023,ATP 500,11,24,-13,0.5454545454545454,0.5833333333333334,-0.037878787878787956,7,2,5,0.7142857142857143,0.5,0.2142857142857143,0
